DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,GRUPO ETARIO,TIPO DE HURTO,CANTIDAD
NARIÑO,PASTO (CT),52001000,SIN EMPLEO DE ARMAS,18/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,SAN PELAYO,23686000,ARMA DE FUEGO,19/01/2018,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,19/01/2018,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
CUNDINAMARCA,GIRARDOT,25307000,ARMA DE FUEGO,19/01/2018,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
ANTIOQUIA,SANTA ROSA DE OSOS,05686000,ARMA BLANCA / CORTOPUNZANTE,19/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,TRINIDAD,85430000,ARMA BLANCA / CORTOPUNZANTE,19/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,AYAPEL,23068000,ARMA BLANCA / CORTOPUNZANTE,19/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,MOMIL,23464000,ARMA BLANCA / CORTOPUNZANTE,19/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,VILLANUEVA,44874000,ARMA BLANCA / CORTOPUNZANTE,19/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,SANTA ROSA DE OSOS,05686000,SIN EMPLEO DE ARMAS,19/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,URRAO,05847000,SIN EMPLEO DE ARMAS,19/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,PAIPA,15516000,SIN EMPLEO DE ARMAS,19/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,COTORRA,23300000,SIN EMPLEO DE ARMAS,19/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,LA VEGA,25402000,SIN EMPLEO DE ARMAS,19/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,SANTA ANA,47707000,SIN EMPLEO DE ARMAS,19/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN LUIS DE SINCÉ,70742000,SIN EMPLEO DE ARMAS,19/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN ONOFRE,70713000,SIN EMPLEO DE ARMAS,19/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
VALLE,CALI (CT),76001000,SIN EMPLEO DE ARMAS,19/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ATLÁNTICO,SABANAGRANDE,08634000,CONTUNDENTES,20/01/2018,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
CUNDINAMARCA,FUSAGASUGÁ,25290000,ARMA BLANCA / CORTOPUNZANTE,20/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,BUCARAMANGA (CT),68001000,ARMA BLANCA / CORTOPUNZANTE,20/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,GUAMO,73319000,ARMA BLANCA / CORTOPUNZANTE,20/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,TARAZÁ,05790000,ARMA DE FUEGO,20/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,GUARNE,05318000,SIN EMPLEO DE ARMAS,20/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,CRAVO NORTE,81220000,SIN EMPLEO DE ARMAS,20/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ATLÁNTICO,SABANALARGA,08638000,SIN EMPLEO DE ARMAS,20/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,CÓMBITA,15204000,SIN EMPLEO DE ARMAS,20/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACÁ,TUNJA (CT),15001000,SIN EMPLEO DE ARMAS,20/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,VILLAVIEJA,41872000,SIN EMPLEO DE ARMAS,20/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SANTIAGO DE TOLÚ,70820000,SIN EMPLEO DE ARMAS,20/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,SARAVENA,81736000,CONTUNDENTES,21/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,SIN EMPLEO DE ARMAS,21/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CASANARE,HATO COROZAL,85125000,ARMA BLANCA / CORTOPUNZANTE,21/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,YOPAL (CT),85001000,ARMA BLANCA / CORTOPUNZANTE,21/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,PACHO,25513000,ARMA BLANCA / CORTOPUNZANTE,21/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,21/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VICHADA,LA PRIMAVERA,99524000,ARMA DE FUEGO,21/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,CURUMANÍ,20228000,SIN EMPLEO DE ARMAS,21/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,TAUSA,25793000,SIN EMPLEO DE ARMAS,21/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,CIÉNAGA,47189000,SIN EMPLEO DE ARMAS,21/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO CONCORDIA,50450000,SIN EMPLEO DE ARMAS,21/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,IBAGUÉ (CT),73001000,SIN EMPLEO DE ARMAS,21/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,2
CÓRDOBA,SAHAGÚN,23660000,ARMA DE FUEGO,22/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CASANARE,TAURAMENA,85410000,ARMA BLANCA / CORTOPUNZANTE,22/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,PARATEBUENO,25530000,ARMA BLANCA / CORTOPUNZANTE,22/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,RESTREPO,50606000,ARMA BLANCA / CORTOPUNZANTE,22/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,BARRANCABERMEJA,68081000,ARMA BLANCA / CORTOPUNZANTE,22/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,CARTAGENA (CT),13001000,SIN EMPLEO DE ARMAS,22/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,MAGANGUÉ,13430000,SIN EMPLEO DE ARMAS,22/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,MANIZALES (CT),17001000,SIN EMPLEO DE ARMAS,22/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,2
CASANARE,HATO COROZAL,85125000,SIN EMPLEO DE ARMAS,22/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,PORE,85263000,SIN EMPLEO DE ARMAS,22/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CESAR,ASTREA,20032000,SIN EMPLEO DE ARMAS,22/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,MADRID,25430000,SIN EMPLEO DE ARMAS,22/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,NEIVA (CT),41001000,SIN EMPLEO DE ARMAS,22/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,ACACÍAS,50006000,SIN EMPLEO DE ARMAS,22/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN BENITO ABAD,70678000,SIN EMPLEO DE ARMAS,22/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SANTIAGO DE TOLÚ,70820000,SIN EMPLEO DE ARMAS,22/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,COYAIMA,73217000,SIN EMPLEO DE ARMAS,22/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
VALLE,PALMIRA,76520000,SIN EMPLEO DE ARMAS,22/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,VILLA RICA,19845000,ARMA DE FUEGO,23/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
BOYACÁ,CERINZA,15162000,ARMA BLANCA / CORTOPUNZANTE,23/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,MANAURE,44560000,ARMA DE FUEGO,23/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,TÁMESIS,05789000,SIN EMPLEO DE ARMAS,23/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUCA (CT),81001000,SIN EMPLEO DE ARMAS,23/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,ARJONA,13052000,SIN EMPLEO DE ARMAS,23/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,CALAMAR,13140000,SIN EMPLEO DE ARMAS,23/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,MARÍA LA BAJA,13442000,SIN EMPLEO DE ARMAS,23/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAQUETÁ,EL PAUJIL,18256000,SIN EMPLEO DE ARMAS,23/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,PATÍA,19532000,SIN EMPLEO DE ARMAS,23/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,SAN MARTÍN,20770000,SIN EMPLEO DE ARMAS,23/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,EL ROSAL,25260000,SIN EMPLEO DE ARMAS,23/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,2
CUNDINAMARCA,FUNZA,25286000,SIN EMPLEO DE ARMAS,23/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,GACHANCIPÁ,25295000,SIN EMPLEO DE ARMAS,23/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,MEDINA,25438000,SIN EMPLEO DE ARMAS,23/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,2
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,24/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,SOACHA,25754000,ARMA DE FUEGO,24/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,24/01/2018,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
META,ACACÍAS,50006000,ARMA BLANCA / CORTOPUNZANTE,24/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,BOSCONIA,20060000,ARMA DE FUEGO,24/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,COPACABANA,05212000,SIN EMPLEO DE ARMAS,24/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUCA (CT),81001000,SIN EMPLEO DE ARMAS,24/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLÁNTICO,PONEDERA,08560000,SIN EMPLEO DE ARMAS,24/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,3
ATLÁNTICO,SANTO TOMÁS,08685000,SIN EMPLEO DE ARMAS,24/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,MEDINA,25438000,SIN EMPLEO DE ARMAS,24/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,TENJO,25799000,SIN EMPLEO DE ARMAS,24/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,PASTO (CT),52001000,SIN EMPLEO DE ARMAS,24/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,PIEDRAS,73547000,SIN EMPLEO DE ARMAS,24/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLÍN (CT),05001000,ARMA DE FUEGO,25/01/2018,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,25/01/2018,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
TOLIMA,MARIQUITA,73443000,ARMA DE FUEGO,25/01/2018,NO REPORTA,NO REPORTA,HURTO ENTIDADES FINANCIERAS,1
CASANARE,PORE,85263000,ARMA BLANCA / CORTOPUNZANTE,25/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,PACHO,25513000,ARMA BLANCA / CORTOPUNZANTE,25/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SUBACHOQUE,25769000,ARMA BLANCA / CORTOPUNZANTE,25/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,SAN VICENTE DE CHUCURÍ,68689000,ARMA BLANCA / CORTOPUNZANTE,25/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,PALMITO,70523000,ARMA BLANCA / CORTOPUNZANTE,25/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,MAHATES,13433000,SIN EMPLEO DE ARMAS,25/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAQUETÁ,PUERTO RICO,18592000,SIN EMPLEO DE ARMAS,25/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,SIN EMPLEO DE ARMAS,25/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,TENERIFE,47798000,SIN EMPLEO DE ARMAS,25/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO RICO,50590000,SIN EMPLEO DE ARMAS,25/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN PEDRO,70717000,SIN EMPLEO DE ARMAS,25/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,BUENAVENTURA,76109000,ARMA DE FUEGO,26/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CASANARE,TRINIDAD,85430000,ARMA BLANCA / CORTOPUNZANTE,26/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,TOTORÓ,19824000,ARMA BLANCA / CORTOPUNZANTE,26/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,BOSCONIA,20060000,ARMA BLANCA / CORTOPUNZANTE,26/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,PITALITO,41551000,ARMA BLANCA / CORTOPUNZANTE,26/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,26/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUCA (CT),81001000,SIN EMPLEO DE ARMAS,26/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,ARAUQUITA,81065000,SIN EMPLEO DE ARMAS,26/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOLÍVAR,MAHATES,13433000,SIN EMPLEO DE ARMAS,26/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,MONTERREY,85162000,SIN EMPLEO DE ARMAS,26/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,CALOTO,19142000,SIN EMPLEO DE ARMAS,26/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR (CT),20001000,SIN EMPLEO DE ARMAS,26/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,2
CUNDINAMARCA,BOJACÁ,25099000,SIN EMPLEO DE ARMAS,26/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SOPÓ,25758000,SIN EMPLEO DE ARMAS,26/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,TAUSA,25793000,SIN EMPLEO DE ARMAS,26/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,25843000,SIN EMPLEO DE ARMAS,26/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,ALBANIA,44035000,SIN EMPLEO DE ARMAS,26/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,LA MACARENA,50350000,SIN EMPLEO DE ARMAS,26/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,SIN EMPLEO DE ARMAS,26/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,CALI (CT),76001000,SIN EMPLEO DE ARMAS,26/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VICHADA,LA PRIMAVERA,99524000,SIN EMPLEO DE ARMAS,26/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,TAME,81794000,ARMA DE FUEGO,27/01/2018,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
SANTANDER,LEBRIJA,68406000,ARMA DE FUEGO,27/01/2018,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CESAR,AGUSTÍN CODAZZI,20013000,ARMA BLANCA / CORTOPUNZANTE,27/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR (CT),20001000,ARMA DE FUEGO,27/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,AGUAZUL,85010000,SIN EMPLEO DE ARMAS,27/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,PAZ DE ARIPORO,85250000,SIN EMPLEO DE ARMAS,27/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR (CT),20001000,SIN EMPLEO DE ARMAS,27/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,2
CESAR,VALLEDUPAR (CT),20001000,SIN EMPLEO DE ARMAS,27/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,MONTERÍA (CT),23001000,SIN EMPLEO DE ARMAS,27/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,CHIPAQUE,25178000,SIN EMPLEO DE ARMAS,27/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,2
CUNDINAMARCA,VILLAPINZÓN,25873000,SIN EMPLEO DE ARMAS,27/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,NEIVA (CT),41001000,SIN EMPLEO DE ARMAS,27/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,PASTO (CT),52001000,SIN EMPLEO DE ARMAS,27/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,COYAIMA,73217000,SIN EMPLEO DE ARMAS,27/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
VALLE,CALI (CT),76001000,SIN EMPLEO DE ARMAS,27/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,VIJES,76869000,SIN EMPLEO DE ARMAS,27/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
NORTE DE SANTANDER,LA ESPERANZA,54385000,ARMA DE FUEGO,28/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
META,ACACÍAS,50006000,ARMA BLANCA / CORTOPUNZANTE,28/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,28/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,MANIZALES (CT),17001000,SIN EMPLEO DE ARMAS,28/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,PAZ DE ARIPORO,85250000,SIN EMPLEO DE ARMAS,28/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,CERETÉ,23162000,SIN EMPLEO DE ARMAS,28/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SOPÓ,25758000,SIN EMPLEO DE ARMAS,28/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,CAMPOALEGRE,41132000,SIN EMPLEO DE ARMAS,28/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,ARIGUANÍ,47058000,SIN EMPLEO DE ARMAS,28/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PLATO,47555000,SIN EMPLEO DE ARMAS,28/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
QUINDÍO,CALARCA,63130000,SIN EMPLEO DE ARMAS,28/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SINCELEJO (CT),70001000,SIN EMPLEO DE ARMAS,28/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,LA ESTRELLA,05380000,ARMA DE FUEGO,29/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
META,VILLAVICENCIO (CT),50001000,ARMA BLANCA / CORTOPUNZANTE,29/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,PORE,85263000,SIN EMPLEO DE ARMAS,29/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR (CT),20001000,SIN EMPLEO DE ARMAS,29/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,CHOCONTÁ,25183000,SIN EMPLEO DE ARMAS,29/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,CALI (CT),76001000,SIN EMPLEO DE ARMAS,29/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,EL COPEY,20238000,ARMA BLANCA / CORTOPUNZANTE,30/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,PRADO,73563000,ARMA BLANCA / CORTOPUNZANTE,30/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,VILLARRICA,73873000,ARMA BLANCA / CORTOPUNZANTE,30/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,SAN MARTÍN,50689000,ARMA DE FUEGO,30/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,SANTO DOMINGO,05690000,SIN EMPLEO DE ARMAS,30/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,ANSERMA,17042000,SIN EMPLEO DE ARMAS,30/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,SALAMINA,17653000,SIN EMPLEO DE ARMAS,30/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,POPAYÁN (CT),19001000,SIN EMPLEO DE ARMAS,30/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,ANOLAIMA,25040000,SIN EMPLEO DE ARMAS,30/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,GUACHETÁ,25317000,SIN EMPLEO DE ARMAS,30/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SOACHA,25754000,SIN EMPLEO DE ARMAS,30/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SUESCA,25772000,SIN EMPLEO DE ARMAS,30/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
RISARALDA,PEREIRA (CT),66001000,SIN EMPLEO DE ARMAS,30/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE,CALI (CT),76001000,SIN EMPLEO DE ARMAS,30/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,CORINTO,19212000,ARMA DE FUEGO,31/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA DE FUEGO,31/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,MADRID,25430000,ARMA DE FUEGO,31/01/2018,NO REPORTA,NO REPORTA,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,SAN BERNARDO,25649000,ARMA BLANCA / CORTOPUNZANTE,31/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
GUAJIRA,SAN JUAN DEL CESAR,44650000,ARMA BLANCA / CORTOPUNZANTE,31/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,CAMPOALEGRE,41132000,ARMA BLANCA / CORTOPUNZANTE,31/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,CASTILLA LA NUEVA,50150000,ARMA BLANCA / CORTOPUNZANTE,31/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ATLÁNTICO,MALAMBO,08433000,SIN EMPLEO DE ARMAS,31/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,OROCUÉ,85230000,SIN EMPLEO DE ARMAS,31/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,CHIRIGUANÁ,20178000,SIN EMPLEO DE ARMAS,31/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,GACHETÁ,25297000,SIN EMPLEO DE ARMAS,31/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,25843000,SIN EMPLEO DE ARMAS,31/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,IPIALES,52356000,SIN EMPLEO DE ARMAS,31/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,COROZAL,70215000,SIN EMPLEO DE ARMAS,31/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAMPUÉS,70670000,SIN EMPLEO DE ARMAS,31/01/2018,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,SALDAÑA,73671000,SIN EMPLEO DE ARMAS,31/01/2018,MASCULINO,ADULTOS,HURTO ABIGEATO,1
