DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,GRUPO ETARIO,TIPO DE HURTO,CANTIDAD
LA GUAJIRA,MAICAO,44430,NO REPORTADO,20/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,2
BOLIVAR,CARTAGENA,13001,SIN EMPLEO DE ARMAS,20/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,MORALES,13473,SIN EMPLEO DE ARMAS,20/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,TURBACO,13836,SIN EMPLEO DE ARMAS,20/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAQUETÁ,SAN VICENTE DEL CAGUÁN,18753,SIN EMPLEO DE ARMAS,20/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,NUNCHÍA,85225,SIN EMPLEO DE ARMAS,20/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,POPAYÁN,19001,SIN EMPLEO DE ARMAS,20/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,AGUSTÍN CODAZZI,20013,SIN EMPLEO DE ARMAS,20/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,BOSCONIA,20060,SIN EMPLEO DE ARMAS,20/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,CURUMANÍ,20228,SIN EMPLEO DE ARMAS,20/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,VILLAPINZÓN,25873,SIN EMPLEO DE ARMAS,20/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,BOLÍVAR,68101,SIN EMPLEO DE ARMAS,20/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,CAJAMARCA,73124,SIN EMPLEO DE ARMAS,20/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,HERVEO,73347,SIN EMPLEO DE ARMAS,20/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VICHADA,PUERTO CARREÑO,99001,SIN EMPLEO DE ARMAS,20/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,BUENAVENTURA,76109,ARMA BLANCA / CORTOPUNZANTE,21/08/2019,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
META,PUERTO LÓPEZ,50573,ARMA BLANCA / CORTOPUNZANTE,21/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,SAN PEDRO,5664,SIN EMPLEO DE ARMAS,21/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,SORACÁ,15764,SIN EMPLEO DE ARMAS,21/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,PUERTO LIBERTADOR,23580,SIN EMPLEO DE ARMAS,21/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,ALGARROBO,47030,ARMA DE FUEGO,22/08/2019,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
ARAUCA,SARAVENA,81736,CONTUNDENTES,22/08/2019,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOLIVAR,SAN JUAN NEPOMUCENO,13657,NO REPORTADO,22/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
LA GUAJIRA,MAICAO,44430,NO REPORTADO,22/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,TALAIGUA NUEVO,13780,SIN EMPLEO DE ARMAS,22/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,LA MESA,25386,SIN EMPLEO DE ARMAS,22/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,TABIO,25785,SIN EMPLEO DE ARMAS,22/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,UBATÉ,25843,SIN EMPLEO DE ARMAS,22/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,LA UNIÓN,52399,SIN EMPLEO DE ARMAS,22/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,MEDELLIN,5001,ARMA DE FUEGO,23/08/2019,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
ARAUCA,SARAVENA,81736,ARMA DE FUEGO,23/08/2019,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
VALLE DEL CAUCA,YOTOCO,76890,ARMA DE FUEGO,23/08/2019,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
CESAR,AGUACHICA,20011,CONTUNDENTES,23/08/2019,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
META,CUMARAL,50226,ARMA BLANCA / CORTOPUNZANTE,23/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR,20001,NO REPORTADO,23/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,PUERTO BERRIO,5579,SIN EMPLEO DE ARMAS,23/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,MANIZALES,17001,SIN EMPLEO DE ARMAS,23/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,PORE,85263,SIN EMPLEO DE ARMAS,23/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,AGUA DE DIOS,25001,SIN EMPLEO DE ARMAS,23/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,CABRERA,25120,SIN EMPLEO DE ARMAS,23/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,NEIVA,41001,SIN EMPLEO DE ARMAS,23/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,BUENAVISTA,70110,SIN EMPLEO DE ARMAS,23/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,GUAMO,73319,SIN EMPLEO DE ARMAS,23/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,ALGARROBO,47030,ARMA BLANCA / CORTOPUNZANTE,24/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,YOPAL,85001,NO REPORTADO,24/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
LA GUAJIRA,MAICAO,44430,NO REPORTADO,24/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,TARSO,5792,SIN EMPLEO DE ARMAS,24/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,AGUAZUL,85010,SIN EMPLEO DE ARMAS,24/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,QUETAME,25594,SIN EMPLEO DE ARMAS,24/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SILVANIA,25743,SIN EMPLEO DE ARMAS,24/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
RISARALDA,PEREIRA,66001,SIN EMPLEO DE ARMAS,24/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,2
SUCRE,COROZAL,70215,SIN EMPLEO DE ARMAS,24/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,CHAPARRAL,73168,SIN EMPLEO DE ARMAS,24/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,SITIONUEVO,47745,ARMA DE FUEGO,25/08/2019,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
META,RESTREPO,50606,ARMA BLANCA / CORTOPUNZANTE,25/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,CALIMA,76126,NO REPORTADO,25/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,ARROYOHONDO,13062,SIN EMPLEO DE ARMAS,25/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,AGUSTÍN CODAZZI,20013,SIN EMPLEO DE ARMAS,25/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CESAR,EL PASO,20250,SIN EMPLEO DE ARMAS,25/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,SAN CARLOS DE GUAROA,50680,SIN EMPLEO DE ARMAS,25/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,CUASPUD,52224,SIN EMPLEO DE ARMAS,25/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NARIÑO,CUMBAL,52227,SIN EMPLEO DE ARMAS,25/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,SUÁREZ,73770,SIN EMPLEO DE ARMAS,25/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,JAMUNDÍ,76364,SIN EMPLEO DE ARMAS,25/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,PACHO,25513,ARMA BLANCA / CORTOPUNZANTE,26/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,NARIÑO,5483,NO REPORTADO,26/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,LA PAZ,20621,NO REPORTADO,26/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,CIUDAD BOLIVAR,5101,SIN EMPLEO DE ARMAS,26/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CESAR,LA PAZ,20621,SIN EMPLEO DE ARMAS,26/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
RISARALDA,DOS QUEBRADAS,66170,SIN EMPLEO DE ARMAS,26/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,EL FLORIÁN,68271,SIN EMPLEO DE ARMAS,26/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FUSAGASUGÁ,25290,ARMA BLANCA / CORTOPUNZANTE,27/08/2019,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
NORTE DE SANTANDER,CONVENCIÓN,54206,ARMA DE FUEGO,27/08/2019,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
LA GUAJIRA,MAICAO,44430,ARMA DE FUEGO,27/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,SAN MARTÍN,20770,SIN EMPLEO DE ARMAS,27/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,APULO,25599,SIN EMPLEO DE ARMAS,27/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,CHIVOLÓ,47170,SIN EMPLEO DE ARMAS,27/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
RISARALDA,SANTA ROSA DE CABAL,66682,SIN EMPLEO DE ARMAS,27/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,CANDELARIA,8141,CONTUNDENTES,28/08/2019,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
TOLIMA,IBAGUÉ,73001,CONTUNDENTES,28/08/2019,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
CASANARE,YOPAL,85001,ARMA BLANCA / CORTOPUNZANTE,28/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ANTIOQUIA,YONDO,5893,SIN EMPLEO DE ARMAS,28/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FÚQUENE,25288,SIN EMPLEO DE ARMAS,28/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
LA GUAJIRA,FONSECA,44279,SIN EMPLEO DE ARMAS,28/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,TESALIA,41797,SIN EMPLEO DE ARMAS,28/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO,50001,SIN EMPLEO DE ARMAS,28/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
QUINDIO,SALENTO,63690,SIN EMPLEO DE ARMAS,28/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
VALLE DEL CAUCA,YOTOCO,76890,SIN EMPLEO DE ARMAS,28/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,SARAVENA,81736,ARMA DE FUEGO,29/08/2019,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOLIVAR,EL CARMEN DE BOLÍVAR,13244,ARMA DE FUEGO,29/08/2019,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,29/08/2019,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
SANTANDER,SABANA DE TORRES,68655,ARMA DE FUEGO,29/08/2019,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,SIN EMPLEO DE ARMAS,29/08/2019,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
CUNDINAMARCA,SILVANIA,25743,ARMA BLANCA / CORTOPUNZANTE,29/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,BARRANCA DE UPÍA,50110,ARMA BLANCA / CORTOPUNZANTE,29/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,ARJONA,13052,SIN EMPLEO DE ARMAS,29/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,PESCA,15542,SIN EMPLEO DE ARMAS,29/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,PORE,85263,SIN EMPLEO DE ARMAS,29/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,YOPAL,85001,SIN EMPLEO DE ARMAS,29/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,2
CESAR,BOSCONIA,20060,SIN EMPLEO DE ARMAS,29/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,PUEBLO BELLO,20570,SIN EMPLEO DE ARMAS,29/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR,20001,SIN EMPLEO DE ARMAS,29/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CESAR,VALLEDUPAR,20001,SIN EMPLEO DE ARMAS,29/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FACATATIVÁ,25269,SIN EMPLEO DE ARMAS,29/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SILVANIA,25743,SIN EMPLEO DE ARMAS,29/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,HOBO,41349,SIN EMPLEO DE ARMAS,29/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
QUINDIO,SALENTO,63690,SIN EMPLEO DE ARMAS,29/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,30/08/2019,NO REPORTADO,NO REPORTADO,HURTO ENTIDADES FINANCIERAS,1
CESAR,EL PASO,20250,NO REPORTADO,30/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CÓRDOBA,MONTERÍA,23001,SIN EMPLEO DE ARMAS,30/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,EL ROSAL,25260,SIN EMPLEO DE ARMAS,30/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,LA VEGA,25402,SIN EMPLEO DE ARMAS,30/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,TOCAIMA,25815,SIN EMPLEO DE ARMAS,30/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,CHIVOLÓ,47170,SIN EMPLEO DE ARMAS,30/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,MORROA,70473,ARMA BLANCA / CORTOPUNZANTE,31/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
LA GUAJIRA,SAN JUAN DEL CESAR,44650,NO REPORTADO,31/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ARAUCA,SARAVENA,81736,SIN EMPLEO DE ARMAS,31/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,TAURAMENA,85410,SIN EMPLEO DE ARMAS,31/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,ZIPAQUIRA,25899,SIN EMPLEO DE ARMAS,31/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,ALGARROBO,47030,SIN EMPLEO DE ARMAS,31/08/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,PIEDRAS,73547,SIN EMPLEO DE ARMAS,31/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
VICHADA,PUERTO CARREÑO,99001,SIN EMPLEO DE ARMAS,31/08/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,AGUAZUL,85010,ARMA BLANCA / CORTOPUNZANTE,1/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,YOPAL,85001,ARMA BLANCA / CORTOPUNZANTE,1/09/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,GÁMBITA,68298,ARMA BLANCA / CORTOPUNZANTE,1/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,TOTORÓ,19824,NO REPORTADO,1/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,SANTANDER DE QUILICHAO,19698,SIN EMPLEO DE ARMAS,1/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,GUACHETÁ,25317,SIN EMPLEO DE ARMAS,1/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,SABANAS DE SAN ÁNGEL,47660,SIN EMPLEO DE ARMAS,1/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,TOLUVIEJO,70823,SIN EMPLEO DE ARMAS,1/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
ATLANTICO,SOLEDAD,8758,ARMA DE FUEGO,2/09/2019,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
NORTE DE SANTANDER,EL ZULIA,54261,ARMA DE FUEGO,2/09/2019,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CASANARE,PORE,85263,ARMA BLANCA / CORTOPUNZANTE,2/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,POPAYÁN,19001,ARMA BLANCA / CORTOPUNZANTE,2/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,BOSCONIA,20060,ARMA BLANCA / CORTOPUNZANTE,2/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,TONA,68820,ARMA BLANCA / CORTOPUNZANTE,2/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,PELAYA,20550,NO REPORTADO,2/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,LA CALERA,25377,NO REPORTADO,2/09/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,MARÍA LA BAJA,13442,SIN EMPLEO DE ARMAS,2/09/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,EL PEÑÓN,25258,SIN EMPLEO DE ARMAS,2/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,LA CALERA,25377,SIN EMPLEO DE ARMAS,2/09/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CAUCA,MERCADERES,19450,ARMA BLANCA / CORTOPUNZANTE,3/09/2019,NO REPORTADO,NO REPORTADO,HURTO PIRATERÍA TERRESTRE,1
CASANARE,AGUAZUL,85010,ARMA BLANCA / CORTOPUNZANTE,3/09/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CESAR,AGUSTÍN CODAZZI,20013,ARMA BLANCA / CORTOPUNZANTE,3/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,LA VEGA,25402,ARMA BLANCA / CORTOPUNZANTE,3/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,MOSQUERA,25473,NO REPORTADO,3/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,TUNJA,15001,SIN EMPLEO DE ARMAS,3/09/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
QUINDIO,CIRCASIA,63190,SIN EMPLEO DE ARMAS,3/09/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,BOLÍVAR,68101,SIN EMPLEO DE ARMAS,3/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,GUAMO,73319,SIN EMPLEO DE ARMAS,3/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,SILVANIA,25743,ARMA DE FUEGO,4/09/2019,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
HUILA,TERUEL,41801,ARMA BLANCA / CORTOPUNZANTE,4/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
META,VILLAVICENCIO,50001,NO REPORTADO,4/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN JUAN BETULIA,70702,NO REPORTADO,4/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,AGUSTÍN CODAZZI,20013,SIN EMPLEO DE ARMAS,4/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,2
CUNDINAMARCA,CAJICÁ,25126,SIN EMPLEO DE ARMAS,4/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,TOCAIMA,25815,SIN EMPLEO DE ARMAS,4/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,COLOMBIA,41206,SIN EMPLEO DE ARMAS,4/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,GARZÓN,41298,SIN EMPLEO DE ARMAS,4/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,NEIVA,41001,SIN EMPLEO DE ARMAS,4/09/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,CABUYARO,50124,SIN EMPLEO DE ARMAS,4/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
RISARALDA,PEREIRA,66001,SIN EMPLEO DE ARMAS,4/09/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,RONCESVALLES,73622,SIN EMPLEO DE ARMAS,4/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
HUILA,CAMPOALEGRE,41132,ARMA BLANCA / CORTOPUNZANTE,5/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,ARJONA,13052,NO REPORTADO,5/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
RISARALDA,DOS QUEBRADAS,66170,NO REPORTADO,5/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOLIVAR,MAGANGUÉ,13430,SIN EMPLEO DE ARMAS,5/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,PUERTO BOYACÁ,15572,SIN EMPLEO DE ARMAS,5/09/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,SANTA ROSA DE VITERBO,15693,SIN EMPLEO DE ARMAS,5/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,EL COPEY,20238,SIN EMPLEO DE ARMAS,5/09/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FACATATIVÁ,25269,SIN EMPLEO DE ARMAS,5/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SUCRE,SAN ONOFRE,70713,SIN EMPLEO DE ARMAS,5/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,2
VALLE DEL CAUCA,CALI,76001,SIN EMPLEO DE ARMAS,5/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA DE FUEGO,6/09/2019,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CASANARE,AGUAZUL,85010,ARMA BLANCA / CORTOPUNZANTE,6/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
BOYACA,CHIQUINQUIRÁ,15176,SIN EMPLEO DE ARMAS,6/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CESAR,AGUSTÍN CODAZZI,20013,SIN EMPLEO DE ARMAS,6/09/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CESAR,EL PASO,20250,SIN EMPLEO DE ARMAS,6/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PIVIJAY,47551,SIN EMPLEO DE ARMAS,6/09/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
META,PUERTO GAITÁN,50568,SIN EMPLEO DE ARMAS,6/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,CHAPARRAL,73168,SIN EMPLEO DE ARMAS,6/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
TOLIMA,LÍBANO,73411,SIN EMPLEO DE ARMAS,6/09/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
BOGOTA D.C.,BOGOTÁ D.C.,11001,ARMA BLANCA / CORTOPUNZANTE,7/09/2019,MASCULINO,ADULTOS,HURTO PIRATERÍA TERRESTRE,1
CASANARE,AGUAZUL,85010,ARMA BLANCA / CORTOPUNZANTE,7/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
NORTE DE SANTANDER,EL ZULIA,54261,ARMA BLANCA / CORTOPUNZANTE,7/09/2019,FEMENINO,ADULTOS,HURTO ABIGEATO,1
CALDAS,RIOSUCIO,17614,SIN EMPLEO DE ARMAS,7/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CAQUETÁ,PUERTO RICO,18592,SIN EMPLEO DE ARMAS,7/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,AGUAZUL,85010,SIN EMPLEO DE ARMAS,7/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CASANARE,PAZ DE ARIPORO,85250,SIN EMPLEO DE ARMAS,7/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,FUNZA,25286,SIN EMPLEO DE ARMAS,7/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
CUNDINAMARCA,MADRID,25430,SIN EMPLEO DE ARMAS,7/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
MAGDALENA,PEDRAZA,47541,SIN EMPLEO DE ARMAS,7/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
SANTANDER,EL FLORIÁN,68271,SIN EMPLEO DE ARMAS,7/09/2019,MASCULINO,ADULTOS,HURTO ABIGEATO,1
